name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
椎原 工幸,2707,桐生,8,60,0,4.2,0.0,15.0,40.0,0,0,0.27
椎原 工幸,2707,戸田,12,82,4,4.17,4.8,13.4,34.1,0,0,0.24
椎原 工幸,2707,江戸川,3,19,1,3.79,5.2,10.5,31.5,0,0,0.27
椎原 工幸,2707,平和島,15,115,3,4.25,2.6,20.0,36.5,0,0,0.25
椎原 工幸,2707,多摩川,12,93,3,3.92,3.2,13.9,36.5,0,0,0.23
椎原 工幸,2707,浜名湖,13,100,8,4.55,8.0,21.0,38.0,0,0,0.23
椎原 工幸,2707,蒲郡,10,78,2,3.9,2.5,8.9,35.9,0,0,0.25
椎原 工幸,2707,常滑,14,98,3,4.16,3.0,14.2,33.6,0,0,0.24
椎原 工幸,2707,津,8,48,1,3.77,2.0,14.5,33.3,0,0,0.25
椎原 工幸,2707,三国,14,101,4,4.11,3.9,16.8,33.6,0,0,0.23
椎原 工幸,2707,びわこ,11,81,3,3.7,3.7,12.3,28.4,0,0,0.22
椎原 工幸,2707,住之江,9,66,2,4.41,3.0,21.2,42.4,0,0,0.23
椎原 工幸,2707,尼崎,12,91,3,4.25,3.3,18.6,38.4,0,0,0.22
椎原 工幸,2707,鳴門,9,70,4,4.43,5.7,20.0,38.5,0,0,0.24
椎原 工幸,2707,丸亀,16,122,4,4.12,3.2,17.2,33.6,0,0,0.22
椎原 工幸,2707,児島,10,67,1,4.31,1.4,17.9,38.8,0,0,0.26
椎原 工幸,2707,宮島,14,107,7,4.1,6.5,14.0,32.7,0,0,0.24
椎原 工幸,2707,徳山,21,179,9,4.6,5.0,16.2,44.6,1,0,0.25
椎原 工幸,2707,下関,19,144,1,3.89,0.6,15.2,30.5,0,0,0.23
椎原 工幸,2707,若松,12,111,8,4.5,7.2,22.5,42.3,0,0,0.22
椎原 工幸,2707,芦屋,18,160,8,4.26,5.0,17.5,35.6,0,0,0.21
椎原 工幸,2707,福岡,25,207,14,4.44,6.7,17.8,43.0,0,0,0.23
椎原 工幸,2707,唐津,15,120,5,4.31,4.1,22.5,42.5,0,0,0.22
椎原 工幸,2707,大村,19,148,5,4.03,3.3,14.8,35.1,0,0,0.24
